delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,trials.textbox.text,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,196,4,16,space,0.13665149999724235,None,170,[0.02],[-0.305],[1],[0],[0],[3.149832000010065],1,[3.1369253999873763],[3.136930399996345],16,4,196,3,3881.085392199995,,3881.0723810999916,3881.085392199995,3881.1849243999895,3882.0849042999907,3882.0849042999907,3882.2380790999887,space,0.13665149999724235,None,3882.2385728999943,3882.3518029666634,3882.6678441999975,3882.6542159999954,3882.654663699999,3882.6678441999975,3882.6678441999975,0.0004631000047083944,3882.6678441999975,3885.8053563999856,170,[0.02],[-0.305],[1],[0],[0],[3.149832000010065],1,[3.1369253999873763],[3.136930399996345],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,197,5,16,space,0.059548700010054745,None,180,[0.02],[-0.305],[1],[0],[0],[2.8655767000018386],1,[2.853408599999966],[2.8534132999920985],16,5,197,9,3885.8190171999886,,3885.8055763999873,3885.8190171999886,3885.9181681999908,3886.818198699999,3886.818198699999,3886.8881533999956,space,0.059548700010054745,None,3886.8886477999913,3887.002140866655,3887.3176992999943,3887.3048139999883,3887.3052405999915,3887.3176992999943,3887.3176992999943,0.0004549000004772097,3887.3176992999943,3890.171671899996,180,[0.02],[-0.305],[1],[0],[0],[2.8655767000018386],1,[2.853408599999966],[2.8534132999920985],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,198,6,16,space,0.25417130001005717,None,350,[0.02],[-0.305],[1],[0],[0],[2.6688049000076717],1,[2.6521706000057748],[2.6521750999963842],16,6,198,8,3890.1854274999932,,3890.1718952999945,3890.1854274999932,3890.284976199997,3891.18496269999,3891.18496269999,3891.4544954999874,space,0.25417130001005717,None,3891.4549895999953,3892.168154166666,3892.4847183999955,3892.467577599993,3892.4679072,3892.4847183999955,3892.4847183999955,0.00033710000570863485,3892.4847183999955,3895.1373707999883,350,[0.02],[-0.305],[1],[0],[0],[2.6688049000076717],1,[2.6521706000057748],[2.6521750999963842],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,199,7,16,space,0.7632623000099557,None,400,[0.02],[-0.305],[1],[0],[0],[2.512931799996295],1,[2.5037057000008645],[2.5037104000075487],16,7,199,4,3895.151650499989,,3895.1375974999974,3895.151650499989,3895.252245699987,3896.1518186999892,3896.1518186999892,3896.921460999991,space,0.7632623000099557,None,3896.9219150999998,3897.3348609666614,3897.6507965999917,3897.640783499999,3897.6413086999964,3897.6507965999917,3897.6507965999917,0.0005412000027718022,3897.6507965999917,3900.1550857999973,400,[0.02],[-0.305],[1],[0],[0],[2.512931799996295],1,[2.5037057000008645],[2.5037104000075487],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,200,8,16,space,0.3121380000084173,None,670,[0.02],[-0.305],[1],[0],[0],[3.531607400000212],1,[3.5210254000121495],[3.5210347000102047],16,8,200,1,3900.168687499987,,3900.1553083999897,3900.168687499987,3900.268775599994,3901.16851019999,3901.16851019999,3901.487327699986,space,0.3121380000084173,None,3901.4877526999917,3901.9014905666595,3902.217931799998,3902.206445399992,3902.2069802999904,3902.217931799998,3902.217931799998,0.0005506000015884638,3902.217931799998,3905.7397039999923,670,[0.02],[-0.305],[1],[0],[0],[3.531607400000212],1,[3.5210254000121495],[3.5210347000102047],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,201,9,16,space,0.1299736000073608,None,450,[0.02],[-0.305],[1],[0],[0],[3.733189399994444],1,[3.7202963000017917],[3.720301699999254],16,9,201,7,3905.751173499986,,3905.7399404999887,3905.751173499986,3905.8515990999877,3906.7511793999874,3906.7511793999874,3906.8871980999975,space,0.1299736000073608,None,3906.8876336999965,3907.3015426666575,3907.617644999991,3907.6038162999903,3907.604341699989,3907.617644999991,3907.617644999991,0.0005436000064946711,3907.617644999991,3911.3384283999912,450,[0.02],[-0.305],[1],[0],[0],[3.733189399994444],1,[3.7202963000017917],[3.720301699999254],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,202,10,16,space,0.15277220000280067,None,300,[0.02],[-0.305],[1],[0],[0],[4.669494100002339],1,[4.653580400001374],[4.6535902000032365],16,10,202,11,3911.3513456999935,,3911.3386519999913,3911.3513456999935,3911.4513010999945,3912.351754999996,3912.351754999996,3912.520827699991,space,0.15277220000280067,None,3912.5217130999954,3913.2345870666654,3913.550842599987,3913.5342791999865,3913.5346188999974,3913.550842599987,3913.550842599987,0.00034729999606497586,3913.550842599987,3918.2051024999964,300,[0.02],[-0.305],[1],[0],[0],[4.669494100002339],1,[4.653580400001374],[4.6535902000032365],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,203,11,16,space,0.303963800004567,None,899,[0.011666666666666667],[-0.305],[1],[0],[0],[2.1499023999931524],1,[2.136074900001404],[2.136079799995059],16,11,203,2,3918.218090999988,,3918.2053321999992,3918.218090999988,3918.3182966999884,3919.218046299997,3919.218046299997,3919.537190899995,space,0.303963800004567,None,3919.537619499999,3920.2515745666647,3920.5674452999956,3920.553073999996,3920.5534074999887,3920.5674452999956,3920.5674452999956,0.00034100000630132854,3920.5674452999956,3922.7040387999878,899,[0.011666666666666667],[-0.305],[1],[0],[0],[2.1499023999931524],1,[2.136074900001404],[2.136079799995059],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,204,0,17,space,0.04241330000513699,None,180,[0.011666666666666667],[-0.305],[1],[0],[0],[4.949545499999658],1,[4.93688409999595],[4.93689519999316],17,0,204,5,3922.7179344999895,,3922.7042592999933,3922.7179344999895,3922.8179585999897,3923.717601499986,3923.717601499986,3923.7708431999927,space,0.04241330000513699,None,3923.7712970999855,3924.48452326666,3924.800811699999,3924.787472799988,3924.787805499989,3924.800811699999,3924.800811699999,0.0003403000009711832,3924.800811699999,3929.7384445999924,180,[0.011666666666666667],[-0.305],[1],[0],[0],[4.949545499999658],1,[4.93688409999595],[4.93689519999316],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,205,1,17,space,0.36434030000236817,None,400,[0.011666666666666667],[-0.305],[1],[0],[0],[4.216000799991889],1,[4.202823600004194],[4.202836099997512],17,1,205,2,3929.751187799993,,3929.738672499996,3929.751187799993,3929.8513381999946,3930.751067899997,3930.751067899997,3931.120747699999,space,0.36434030000236817,None,3931.1212230999954,3931.8341669666593,3932.150697499994,3932.1368084999995,3932.137262599994,3932.150697499994,3932.150697499994,0.0004650999908335507,3932.150697499994,3936.3540653999953,400,[0.011666666666666667],[-0.305],[1],[0],[0],[4.216000799991889],1,[4.202823600004194],[4.202836099997512],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,206,2,17,space,0.02865209999436047,None,179,[0.011666666666666667],[-0.305],[1],[0],[0],[3.3157312999974238],1,[3.303655499999877],[3.303660499994294],17,2,206,7,3936.367602399987,,3936.3542842999886,3936.367602399987,3936.467917599992,3937.3678665999905,3937.3678665999905,3937.4038408999913,space,0.02865209999436047,None,3937.4043198,3937.818149366653,3938.1336774999945,3938.1210629999987,3938.121390299988,3938.1336774999945,3938.1336774999945,0.00033480000274721533,3938.1336774999945,3941.4380284999934,179,[0.011666666666666667],[-0.305],[1],[0],[0],[3.3157312999974238],1,[3.303655499999877],[3.303660499994294],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,207,3,17,space,3.0310784000030253,None,400,[0.011666666666666667],[-0.305],[1],[0],[0],[2.1626878999959445],1,[2.152226000005612],[2.152230599996983],17,3,207,10,3941.4513428999926,,3941.438259799994,3941.4513428999926,3941.5509044999926,3942.4511304999905,3942.4511304999905,3945.487142099999,space,3.0310784000030253,None,3945.487659499995,3945.900881366663,3946.2171775999886,3946.2061750999856,3946.2065184999956,3946.2171775999886,3946.2171775999886,0.0003499000013107434,3946.2171775999886,3948.370103699999,400,[0.011666666666666667],[-0.305],[1],[0],[0],[2.1626878999959445],1,[2.152226000005612],[2.152230599996983],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,208,4,17,space,0.2267967000079807,None,180,[0.011666666666666667],[-0.305],[1],[0],[0],[3.336350700003095],1,[3.3199904000066454],[3.319996500009438],17,4,208,8,3948.3838408999873,,3948.370539999989,3948.3838408999873,3948.4843518999987,3949.3848685999983,3949.3848685999983,3949.6208322999883,space,0.2267967000079807,None,3949.6212914999924,3950.3341380666575,3950.650057699997,3950.6330560999922,3950.63343609999,3950.650057699997,3950.650057699997,0.0003833999944617972,3950.650057699997,3953.9705420999962,180,[0.011666666666666667],[-0.305],[1],[0],[0],[3.336350700003095],1,[3.3199904000066454],[3.319996500009438],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,209,5,17,space,0.09120160000748001,None,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.9794551999948453],1,[2.969209899994894],[2.969215000004624],17,5,209,1,3953.9842227999907,,3953.9708003999986,3953.9842227999907,3954.08373269999,3954.98436219999,3954.98436219999,3955.0865974999906,space,0.09120160000748001,None,3955.087048699992,3955.5004127666657,3955.816922599988,3955.8059805999947,3955.8064223999972,3955.816922599988,3955.816922599988,0.00046440000005532056,3955.816922599988,3958.7866308999946,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.9794551999948453],1,[2.969209899994894],[2.969215000004624],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,210,6,17,space,0.17435329999716487,None,150,[0.011666666666666667],[-0.305],[1],[0],[0],[2.766388999996707],1,[2.7530423999996856],[2.753052400003071],17,6,210,6,3958.8007282999897,,3958.7868549999985,3958.8007282999897,3958.900833199994,3959.80070919999,3959.80070919999,3959.9865173,space,0.17435329999716487,None,3959.986945899989,3960.1009367666597,3960.4172996999987,3960.403319799996,3960.403650799999,3960.4172996999987,3960.4172996999987,0.00033799999800976366,3960.4172996999987,3963.1710277999955,150,[0.011666666666666667],[-0.305],[1],[0],[0],[2.766388999996707],1,[2.7530423999996856],[2.753052400003071],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,211,7,17,space,0.07408549998945091,None,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.180147400009446],1,[2.17099440000311],[2.1709991000097943],17,7,211,4,3963.1844282999955,,3963.171247899998,3963.1844282999955,3963.2845660999883,3964.184104199987,3964.184104199987,3964.2700628999883,space,0.07408549998945091,None,3964.2705177999887,3964.683785466656,3964.9996632999973,3964.9900068999996,3964.9903379999887,3964.9996632999973,3964.9996632999973,0.000338099998771213,3964.9996632999973,3967.1711761999904,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.180147400009446],1,[2.17099440000311],[2.1709991000097943],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,212,8,17,space,0.02096480000182055,None,150,[0.011666666666666667],[-0.305],[1],[0],[0],[2.564242100008414],1,[2.553028299997095],[2.553032700001495],17,8,212,3,3967.183782799999,,3967.1713907999947,3967.183782799999,3967.284105999992,3968.1838955999992,3968.1838955999992,3968.2207450999995,space,0.02096480000182055,None,3968.221528299997,3968.3337465666596,3968.650111499999,3968.638092899986,3968.638611199989,3968.650111499999,3968.650111499999,0.0005358000053092837,3968.650111499999,3971.2037622999924,150,[0.011666666666666667],[-0.305],[1],[0],[0],[2.564242100008414],1,[2.553028299997095],[2.553032700001495],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,213,9,17,space,0.10936950000177603,None,300,[0.011666666666666667],[-0.305],[1],[0],[0],[2.6496475000021746],1,[2.636096300004283],[2.6361006000079215],17,9,213,11,3971.2178308999864,,3971.2039861999947,3971.2178308999864,3971.3169356,3972.216781899988,3972.216781899988,3972.3376229999994,space,0.10936950000177603,None,3972.338114399987,3973.0506500666565,3973.3669949999894,3973.352918599994,3973.353244699989,3973.3669949999894,3973.3669949999894,0.0003333999920869246,3973.3669949999894,3976.0037606999977,300,[0.011666666666666667],[-0.305],[1],[0],[0],[2.6496475000021746],1,[2.636096300004283],[2.6361006000079215],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,214,10,17,space,0.2351568000012776,None,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.84585940001125],1,[2.836308600002667],[2.8363135999970837],17,10,214,0,3976.016960899986,,3976.0041184999864,3976.016960899986,3976.1168716999964,3977.017613899996,3977.017613899996,3977.2542516999965,space,0.2351568000012776,None,3977.255072499989,3977.3668686666538,3977.6828718999896,3977.6727807999996,3977.6731444999896,3977.6828718999896,3977.6828718999896,0.00035990000469610095,3977.6828718999896,3980.519661099999,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.84585940001125],1,[2.836308600002667],[2.8363135999970837],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,215,11,17,space,0.24228880000009667,None,160,[0.011666666666666667],[-0.305],[1],[0],[0],[3.381335099998978],1,[3.3714692999928957],[3.371479099994758],17,11,215,9,3980.5333948999905,,3980.519880599997,3980.5333948999905,3980.633603299997,3981.5334977999883,3981.5334977999883,3981.7862562999944,space,0.24228880000009667,None,3981.786681599988,3981.900547566653,3982.216501499992,3982.206014299998,3982.206349699991,3982.216501499992,3982.216501499992,0.00034270000469405204,3982.216501499992,3985.588580599986,160,[0.011666666666666667],[-0.305],[1],[0],[0],[3.381335099998978],1,[3.3714692999928957],[3.371479099994758],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,216,0,18,space,0.49803020000399556,None,170,[0.011666666666666667],[-0.305],[1],[0],[0],[2.5706334999995306],1,[2.553549700009171],[2.5535557999974117],18,0,216,11,3985.600313899995,,3985.588985299997,3985.600313899995,3985.7002755999856,3986.6000459999923,3986.6000459999923,3987.102861799998,space,0.49803020000399556,None,3987.1033185999986,3987.816911666658,3988.133273299987,3988.115646799997,3988.115981199997,3988.133273299987,3988.133273299987,0.000338400001055561,3988.133273299987,3990.687385699988,170,[0.011666666666666667],[-0.305],[1],[0],[0],[2.5706334999995306],1,[2.553549700009171],[2.5535557999974117],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,217,1,18,space,0.09109189998707734,None,156,[0.011666666666666667],[-0.305],[1],[0],[0],[3.3479100999975344],1,[3.336223600010271],[3.3362278999993578],18,1,217,4,3990.700529199996,,3990.687606099993,3990.700529199996,3990.8001314999856,3991.700322299992,3991.700322299992,3991.8031653999933,space,0.09109189998707734,None,3991.803594699988,3992.2170764666557,3992.5328837999987,3992.520687899989,3992.5210189999925,3992.5328837999987,3992.5328837999987,0.00033710000570863485,3992.5328837999987,3995.8696876999893,156,[0.011666666666666667],[-0.305],[1],[0],[0],[3.3479100999975344],1,[3.336223600010271],[3.3362278999993578],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,218,2,18,space,0.194695900005172,None,180,[0.011666666666666667],[-0.305],[1],[0],[0],[2.718510199993034],1,[2.70324069999333],[2.7032457000022987],18,2,218,7,3995.8836249999877,,3995.8700872999907,3995.8836249999877,3995.9831572999974,3996.883732699993,3996.883732699993,3997.0866309999983,space,0.194695900005172,None,3997.087285699992,3997.500434266655,3997.816344199993,3997.80055059999,3997.8008807999868,3997.816344199993,3997.816344199993,0.00033739999344106764,3997.816344199993,4000.5200609999883,180,[0.011666666666666667],[-0.305],[1],[0],[0],[2.718510199993034],1,[2.70324069999333],[2.7032457000022987],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,219,3,18,space,0.11169119999976829,None,200,[0.011666666666666667],[-0.305],[1],[0],[0],[3.0530805999878794],1,[3.0356429000094067],[3.0356472999992548],18,3,219,5,4000.533292699998,,4000.520289399996,4000.533292699998,4000.6338257999887,4001.533577899987,4001.533577899987,4001.6528573999967,space,0.11169119999976829,None,4001.6533532999892,4002.3667556666664,4002.6832152999996,4002.6652933999867,4002.665600999986,4002.6832152999996,4002.6832152999996,0.0003180999920004979,4002.6832152999996,4005.7193998999865,200,[0.011666666666666667],[-0.305],[1],[0],[0],[3.0530805999878794],1,[3.0356429000094067],[3.0356472999992548],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,220,4,18,space,0.24257899999793153,None,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.7037229999987176],1,[2.685774000012316],[2.6857790000067325],18,4,220,2,4005.7332037999877,,4005.7196407999872,4005.7332037999877,4005.8337793999963,4006.733526699987,4006.733526699987,4006.9855156999984,space,0.24257899999793153,None,4006.9859326999867,4007.6999028666655,4008.0167711999966,4007.9982507999957,4007.998628699992,4008.0167711999966,4008.0167711999966,0.0003831999929388985,4008.0167711999966,4010.703210199994,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.7037229999987176],1,[2.685774000012316],[2.6857790000067325],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,221,5,18,space,0.5629985999985365,None,189,[0.011666666666666667],[-0.305],[1],[0],[0],[3.6826672999886796],1,[3.669731900008628],[3.6697364000137895],18,5,221,6,4010.717029399995,,4010.7036278999876,4010.717029399995,4010.8173278999893,4011.7166488999937,4011.7166488999937,4012.2864268999983,space,0.5629985999985365,None,4012.287204999986,4012.3998572666646,4012.715815699994,4012.7021916999947,4012.7026348999934,4012.715815699994,4012.715815699994,0.00045900000259280205,4012.715815699994,4016.3860963999905,189,[0.011666666666666667],[-0.305],[1],[0],[0],[3.6826672999886796],1,[3.669731900008628],[3.6697364000137895],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,222,6,18,space,0.3377392999973381,None,150,[0.011666666666666667],[-0.305],[1],[0],[0],[3.254101799990167],1,[3.236118800006807],[3.236123199996655],18,6,222,3,4016.4000132999936,,4016.3863296999916,4016.4000132999936,4016.5002094999945,4017.399845699998,4017.399845699998,4017.7525603999966,space,0.3377392999973381,None,4017.753072499996,4017.866446766657,4018.1822904999863,4018.1635274999862,4018.16403249999,4018.1822904999863,4018.1822904999863,0.0005223000043770298,4018.1822904999863,4021.418949999992,150,[0.011666666666666667],[-0.305],[1],[0],[0],[3.254101799990167],1,[3.236118800006807],[3.236123199996655],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,223,7,18,space,0.5931369000027189,None,155,[0.011666666666666667],[-0.305],[1],[0],[0],[2.547530800002278],1,[2.5368874999985565],[2.5368921000044793],18,7,223,9,4021.432969799993,,4021.4191701999953,4021.432969799993,4021.5331248999864,4022.4329254999902,4022.4329254999902,4023.037318399991,space,0.5931369000027189,None,4023.037954299987,4023.149646066657,4023.4657937999873,4023.454327299987,4023.454846499997,4023.4657937999873,4023.4657937999873,0.0005364999960875139,4023.4657937999873,4026.0033251999994,155,[0.011666666666666667],[-0.305],[1],[0],[0],[2.547530800002278],1,[2.5368874999985565],[2.5368921000044793],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,224,8,18,space,0.13763339999422897,None,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.7334085000038613],1,[2.718523500006995],[2.7185279999976046],18,8,224,8,4026.0163383999898,,4026.0035627999896,4026.0163383999898,4026.1166112999927,4027.0163597999926,4027.0163597999926,4027.16937589999,space,0.13763339999422897,None,4027.1698696999956,4027.8836266666663,4028.199429799992,4028.184002599999,4028.184346899987,4028.199429799992,4028.199429799992,0.00035200000274926424,4028.199429799992,4030.9186679999984,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.7334085000038613],1,[2.718523500006995],[2.7185279999976046],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,225,9,18,space,0.0854650999972364,None,600,[0.011666666666666667],[-0.305],[1],[0],[0],[3.017966300001717],1,[3.003084800002398],[3.0030896999960532],18,9,225,1,4030.9329919999873,,4030.918906699997,4030.9329919999873,4031.0330116999976,4031.9327889999986,4031.9327889999986,4032.0194620999973,space,0.0854650999972364,None,4032.0199107999942,4032.4329526666593,4032.749412099991,4032.733993499991,4032.734328499995,4032.749412099991,4032.749412099991,0.00034240000240970403,4032.749412099991,4035.753061999989,600,[0.011666666666666667],[-0.305],[1],[0],[0],[3.017966300001717],1,[3.003084800002398],[3.0030896999960532],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,226,10,18,space,0.1506571000063559,None,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.3857649999990826],1,[2.368610000004992],[2.3686145000101533],18,10,226,0,4035.7660185999994,,4035.753284899998,4035.7660185999994,4035.8661764999997,4036.7667573999934,4036.7667573999934,4036.919250799998,space,0.1506571000063559,None,4036.9197172999993,4037.0331147666625,4037.349479499986,4037.331587599998,4037.332105399997,4037.349479499986,4037.349479499986,0.0005233999982010573,4037.349479499986,4039.7187005999876,700,[0.011666666666666667],[-0.305],[1],[0],[0],[2.3857649999990826],1,[2.368610000004992],[2.3686145000101533],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,227,11,18,space,0.2302402999921469,None,160,[0.011666666666666667],[-0.305],[1],[0],[0],[3.902091800002381],1,[3.8873515999875963],[3.887384199988446],18,11,227,10,4039.7329052999994,,4039.719112199993,4039.7329052999994,4039.832988599999,4040.732622999989,4040.732622999989,4040.9694123999943,space,0.2302402999921469,None,4040.970162999991,4041.3824721666647,4041.698943899988,4041.6835352999915,4041.6838685999974,4041.698943899988,4041.698943899988,0.0003409999917494133,4041.698943899988,4045.587125799997,160,[0.011666666666666667],[-0.305],[1],[0],[0],[3.902091800002381],1,[3.8873515999875963],[3.887384199988446],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,228,0,19,space,0.15082919999258593,None,159,[0.011666666666666667],[-0.305],[1],[0],[0],[3.2191595999902347],1,[3.203542000002926],[3.2035518000047887],19,0,228,9,4045.5989584999916,,4045.5875472999905,4045.5989584999916,4045.699179599993,4046.5994801999914,4046.5994801999914,4046.752114099989,space,0.15082919999258593,None,4046.7525798999995,4046.866102466655,4047.1823000999866,4047.1660321999952,4047.1663705999963,4047.1823000999866,4047.1823000999866,0.0003465000045252964,4047.1823000999866,4050.3865105999867,159,[0.011666666666666667],[-0.305],[1],[0],[0],[3.2191595999902347],1,[3.203542000002926],[3.2035518000047887],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,229,1,19,space,0.21687309999833815,None,156,[0.011666666666666667],[-0.305],[1],[0],[0],[4.44697589999123],1,[4.436456100011128],[4.436461000004783],19,1,229,11,4050.3989259999944,,4050.3867421999894,4050.3989259999944,4050.4992537999933,4051.399182999987,4051.399182999987,4051.6195321999985,space,0.21687309999833815,None,4051.620010499988,4052.3325960666593,4052.6489116999874,4052.6378423999995,4052.6381765999977,4052.6489116999874,4052.6489116999874,0.0003419999993639067,4052.6489116999874,4057.085961699995,156,[0.011666666666666667],[-0.305],[1],[0],[0],[4.44697589999123],1,[4.436456100011128],[4.436461000004783],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,230,2,19,space,0.31204889999935403,None,140,[0.011666666666666667],[-0.305],[1],[0],[0],[4.351472999987891],1,[4.336008099999162],[4.336012700005085],19,2,230,8,4057.0992625999934,,4057.086194599993,4057.0992625999934,4057.199292999998,4058.098968499995,4058.098968499995,4058.418902199992,space,0.31204889999935403,None,4058.4195722999866,4059.132654866659,4059.448800099999,4059.432800699986,4059.4331400999945,4059.448800099999,4059.448800099999,0.0003512999974191189,4059.448800099999,4063.7853244,140,[0.011666666666666667],[-0.305],[1],[0],[0],[4.351472999987891],1,[4.336008099999162],[4.336012700005085],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,231,3,19,space,0.43651229998795316,None,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.400326499991934],1,[2.3860161999909906],[2.3860210999991978],19,3,231,6,4063.7988477999897,,4063.785548999993,4063.7988477999897,4063.8991621999885,4064.799567199996,4064.799567199996,4065.2516075999883,space,0.43651229998795316,None,4065.252040099993,4065.3664032666607,4065.681747999988,4065.6668998999958,4065.667242899988,4065.681747999988,4065.681747999988,0.0003504000051179901,4065.681747999988,4068.0682212999964,145,[0.011666666666666667],[-0.305],[1],[0],[0],[2.400326499991934],1,[2.3860161999909906],[2.3860210999991978],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
